0 	 0 	 0 	 0 	 13.11       62          5749075         25452375         19703300
0 	 4 	 0 	 0 	 13.11       63         25909250         45781700         19872450
0 	 0 	 0 	 0 	 13.14       63         46289775         66162225         19872450
0 	 4 	 0 	 0 	 13.14       63         66593675         86619725         20026050
0 	 5 	 0 	 0 	 13.11       63         87410975        107385825         19974850
0 	 0 	 0 	 0 	 13.18       63        107919850        127792300         19872450
0 	 3 	 0 	 0 	 13.11       62        128300375        148003675         19703300
0 	 0 	 0 	 0 	 13.22       63        148460725        168435575         19974850
0 	 1 	 0 	 0 	 13.11       62        169071825        188877525         19805700
0 	 2 	 0 	 0 	 13.11       62        189584450        209236550         19652100
0 	 3 	 0 	 0 	 13.14       63        209488100        229565350         20077250
0 	 0 	 0 	 0 	 13.25       62        229868800        249418500         19549700
0 	 1 	 0 	 0 	 13.14       63        250054400        269978050         19923650
0 	 2 	 0 	 0 	 13.14       63        270230300        290153950         19923650
0 	 3 	 0 	 0 	 13.18       63        290661325        310533775         19872450
0 	 5 	 0 	 0 	 13.14       60        310785850        329638850         18853000
0 	 6 	 0 	 0 	 13.11       60        330095200        349101800         19006600
0 	 1 	 0 	 0 	 13.18       62        349353700        368903400         19549700
0 	 2 	 0 	 0 	 13.18       62        369359750        389011850         19652100
0 	 5 	 0 	 0 	 13.18       63        389263750        409187400         19923650
0 	 6 	 0 	 0 	 13.14       63        409618150        429695400         20077250
0 	 1 	 0 	 0 	 13.22       63        429947300        449819750         19872450
0 	 2 	 0 	 0 	 13.22       63        450276100        470199750         19923650
0 	 3 	 0 	 0 	 13.22       62        470451125        490052025         19600900
0 	 4 	 0 	 0 	 13.18       61        490277800        509555950         19278150
0 	 5 	 0 	 0 	 13.22       62        509782250        529229550         19447300
0 	 6 	 0 	 0 	 13.18       62        529685900        549286800         19600900
0 	 1 	 0 	 0 	 13.25       62        549538700        569139600         19600900
0 	 2 	 0 	 0 	 13.25       62        569595950        589196850         19600900
0 	 3 	 0 	 0 	 13.25       63        589422625        609346275         19923650
0 	 6 	 0 	 0 	 13.22       63        609598350        629573200         19974850
0 	 7 	 0 	 0 	 13.11       58        630029550        648441850         18412300
0 	 0 	 0 	 0 	 13.29       63        648693225        668616875         19923650
0 	 1 	 0 	 0 	 13.29       63        668868250        688843100         19974850
0 	 2 	 0 	 0 	 13.29       63        689095000        709069850         19974850
0 	 3 	 0 	 0 	 13.29       61        709526200        728701950         19175750
0 	 6 	 0 	 0 	 13.25       62        728953850        748503550         19549700
0 	 7 	 0 	 0 	 13.14       63        748959900        768934750         19974850
0 	 2 	 0 	 0 	 13.33       62        769186650        788736350         19549700
0 	 3 	 0 	 0 	 13.33       63        789192700        809013950         19821250
0 	 6 	 0 	 0 	 13.29       63        809265850        829291900         20026050
0 	 7 	 0 	 0 	 13.18       62        829748250        849195550         19447300
0 	 2 	 0 	 0 	 13.36       63        849447450        869319900         19872450
0 	 3 	 0 	 0 	 13.36       63        869776250        889699900         19923650
0 	 4 	 0 	 0 	 13.22       63        889951275        909926125         19974850
0 	 5 	 0 	 0 	 13.25       63        910177500        930152350         19974850
0 	 7 	 0 	 0 	 13.22       63        930404425        950379275         19974850
0 	 0 	 0 	 0 	 13.33       58        950835625        969094325         18258700
0 	 1 	 0 	 0 	 13.33       60        969345700        988403500         19057800
0 	 2 	 0 	 0 	 13.40       61        988654875       1007779425         19124550
0 	 3 	 0 	 0 	 13.40       62       1008031325       1027478625         19447300
0 	 4 	 0 	 0 	 13.25       61       1027934975       1047213125         19278150
0 	 0 	 0 	 0 	 13.36       63       1047465200       1067440050         19974850
0 	 1 	 0 	 0 	 13.36       63       1067896400       1087820050         19923650
0 	 2 	 0 	 0 	 13.44       61       1088424575       1107856325         19431750
0 	 3 	 0 	 0 	 13.44       61       1108107875       1127437225         19329350
0 	 4 	 0 	 0 	 13.29       60       1127739800       1146695200         18955400
0 	 5 	 0 	 0 	 13.29       60       1146947100       1165902500         18955400
0 	 6 	 0 	 0 	 13.33       61       1166333250       1185560200         19226950
0 	 1 	 0 	 0 	 13.40       63       1186190675       1206114325         19923650
0 	 2 	 0 	 0 	 13.47       63       1206776175       1226597425         19821250
0 	 3 	 0 	 0 	 13.47       63       1226848975       1246823825         19974850
0 	 4 	 0 	 0 	 13.33       63       1247126400       1267152450         20026050
0 	 1 	 0 	 0 	 13.44       62       1267404525       1287159025         19754500
0 	 2 	 0 	 0 	 13.51       62       1287615200       1307062500         19447300
0 	 5 	 0 	 0 	 13.33       60       1307314400       1326372200         19057800
0 	 6 	 0 	 0 	 13.36       61       1326828550       1346106700         19278150
0 	 7 	 0 	 0 	 13.25       61       1346736650       1366014800         19278150
0 	 0 	 0 	 0 	 13.40       62       1366266350       1385969650         19703300
0 	 1 	 0 	 0 	 13.47       63       1386272225       1406451875         20179650
0 	 2 	 0 	 0 	 13.55       63       1406703950       1426730000         20026050
0 	 3 	 0 	 0 	 13.51       62       1427340300       1446838800         19498500
0 	 4 	 0 	 0 	 13.36       60       1447090350       1466045750         18955400
0 	 5 	 0 	 0 	 13.37       61       1466348325       1485575275         19226950
0 	 1 	 0 	 0 	 13.51       63       1485827175       1505648425         19821250
0 	 2 	 0 	 0 	 13.58       63       1506079175       1526002825         19923650
0 	 5 	 0 	 0 	 13.40       63       1526254725       1546075975         19821250
0 	 6 	 0 	 0 	 13.40       60       1546532325       1565590125         19057800
0 	 1 	 0 	 0 	 13.55       62       1565842025       1585647725         19805700
0 	 2 	 0 	 0 	 13.62       62       1586078475       1605781775         19703300
0 	 3 	 0 	 0 	 13.55       63       1606411725       1626335375         19923650
0 	 4 	 0 	 0 	 13.40       63       1626586925       1646612975         20026050
0 	 5 	 0 	 0 	 13.44       63       1646915550       1666839200         19923650
0 	 6 	 0 	 0 	 13.44       63       1667091275       1686963725         19872450
0 	 7 	 0 	 0 	 13.29       60       1687419900       1706528900         19109000
0 	 1 	 0 	 0 	 13.58       61       1706780800       1725905350         19124550
0 	 2 	 0 	 0 	 13.66       61       1726361700       1745588650         19226950
0 	 3 	 0 	 0 	 13.58       62       1745840025       1765440925         19600900
0 	 6 	 0 	 0 	 13.48       63       1765693000       1785616650         19923650
0 	 7 	 0 	 0 	 13.33       62       1786073000       1805673900         19600900
0 	 3 	 0 	 0 	 13.62       63       1805925975       1825900825         19974850
0 	 4 	 0 	 0 	 13.44       63       1826357175       1846280825         19923650
0 	 0 	 0 	 0 	 13.44       62       1846532900       1866185000         19652100
0 	 1 	 0 	 0 	 13.62       63       1866641350       1886616200         19974850
0 	 4 	 0 	 0 	 13.48       62       1886868100       1906520200         19652100
0 	 5 	 0 	 0 	 13.48       62       1906976550       1926679850         19703300
0 	 0 	 0 	 0 	 13.48       59       1926906150       1945692400         18786250
0 	 1 	 0 	 0 	 13.66       62       1946148750       1965954450         19805700
0 	 5 	 0 	 0 	 13.51       63       1966206525       1986130175         19923650
0 	 6 	 0 	 0 	 13.51       62       1986586525       2006187425         19600900
0 	 7 	 0 	 0 	 13.37       63       2006413200       2026285650         19872450
0 	 2 	 0 	 0 	 13.70       62       2026537725       2046189825         19652100
0 	 3 	 0 	 0 	 13.66       62       2046646175       2066247075         19600900
0 	 6 	 0 	 0 	 13.55       63       2066498975       2086576225         20077250
0 	 7 	 0 	 0 	 13.40       62       2087032575       2106582275         19549700
0 	 0 	 0 	 0 	 13.51       63       2107212400       2127187250         19974850
0 	 1 	 0 	 0 	 13.70       62       2127438800       2146886100         19447300
0 	 2 	 0 	 0 	 13.73       61       2147188675       2166466825         19278150
0 	 4 	 0 	 0 	 13.51       61       2166718900       2186048250         19329350
0 	 5 	 0 	 0 	 13.55       61       2186607525       2205936875         19329350
0 	 6 	 0 	 0 	 13.59       61       2206290825       2225568975         19278150
0 	 7 	 0 	 0 	 13.44       63       2225821050       2245693500         19872450
0 	 0 	 0 	 0 	 13.55       61       2246149675       2265479025         19329350
0 	 1 	 0 	 0 	 13.73       61       2266212250       2285592800         19380550
0 	 2 	 0 	 0 	 13.77       63       2285921325       2305844975         19923650
0 	 3 	 0 	 0 	 13.69       60       2306147550       2325102950         18955400
0 	 7 	 0 	 0 	 13.48       61       2325355025       2344581975         19226950
0 	 0 	 0 	 0 	 13.59       63       2345012725       2364833975         19821250
0 	 3 	 0 	 0 	 13.73       63       2365085875       2385060725         19974850
0 	 4 	 0 	 0 	 13.55       63       2385517075       2405440725         19923650
0 	 5 	 0 	 0 	 13.59       63       2405692100       2425718150         20026050
0 	 6 	 0 	 0 	 13.62       63       2425969525       2445790775         19821250
0 	 0 	 0 	 0 	 13.62       63       2446042850       2466017700         19974850
0 	 1 	 0 	 0 	 13.77       63       2466474050       2486397700         19923650
0 	 4 	 0 	 0 	 13.59       60       2486649600       2505707400         19057800
0 	 5 	 0 	 0 	 13.62       60       2506163750       2525221550         19057800
0 	 1 	 0 	 0 	 13.81       63       2525473625       2545448475         19974850
0 	 2 	 0 	 0 	 13.81       60       2545904825       2564860225         18955400
0 	 5 	 0 	 0 	 13.66       63       2565112125       2584984575         19872450
0 	 6 	 0 	 0 	 13.66       62       2585440925       2605195425         19754500
0 	 7 	 0 	 0 	 13.51       63       2605799775       2625723425         19923650
0 	 0 	 0 	 0 	 13.66       62       2625974975       2645575875         19600900
0 	 1 	 0 	 0 	 13.84       62       2645878450       2665684150         19805700
0 	 2 	 0 	 0 	 13.84       62       2665936225       2685588325         19652100
0 	 3 	 0 	 0 	 13.77       61       2686018900       2705297050         19278150
0 	 5 	 0 	 0 	 13.70       61       2705548950       2724929500         19380550
0 	 6 	 0 	 0 	 13.70       63       2725385850       2745360700         19974850
0 	 2 	 0 	 0 	 13.88       63       2745612775       2765638825         20026050
0 	 3 	 0 	 0 	 13.81       62       2766095175       2785696075         19600900
0 	 6 	 0 	 0 	 13.73       61       2785947975       2805430925         19482950
0 	 7 	 0 	 0 	 13.55       62       2805887275       2825539375         19652100
0 	 0 	 0 	 0 	 13.70       62       2825790750       2845442850         19652100
0 	 1 	 0 	 0 	 13.88       63       2845694225       2865566675         19872450
0 	 2 	 0 	 0 	 13.92       62       2865818575       2885419475         19600900
0 	 3 	 0 	 0 	 13.84       62       2885875825       2905527925         19652100
0 	 4 	 0 	 0 	 13.62       62       2905779300       2925380200         19600900
0 	 5 	 0 	 0 	 13.73       62       2925631575       2945334875         19703300
0 	 6 	 0 	 0 	 13.77       62       2945586775       2965136475         19549700
0 	 7 	 0 	 0 	 13.59       62       2965592825       2985040125         19447300
0 	 2 	 0 	 0 	 13.95       63       2985292025       3005369275         20077250
0 	 3 	 0 	 0 	 13.88       62       3005825625       3025426525         19600900
0 	 7 	 0 	 0 	 13.62       62       3025678600       3045330700         19652100
0 	 0 	 0 	 0 	 13.73       62       3045787050       3065336750         19549700
0 	 1 	 0 	 0 	 13.92       60       3065588125       3084748325         19160200
0 	 2 	 0 	 0 	 13.99       62       3084999700       3104651800         19652100
0 	 3 	 0 	 0 	 13.92       63       3104903700       3124980950         20077250
0 	 4 	 0 	 0 	 13.66       60       3125437300       3144495100         19057800
0 	 5 	 0 	 0 	 13.77       62       3144746475       3164449775         19703300
0 	 6 	 0 	 0 	 13.81       62       3164701150       3184506850         19805700
0 	 7 	 0 	 0 	 13.66       63       3184758750       3204784800         20026050
